rmse,lr_bu,lr_bi,lr_pu,lr_qi,reg_bu,reg_bi,reg_pu,reg_qi
1.0041633239843832,0.01,0.01,0.01,0.001,0.005,0.02,0.05,0.005
1.0041763188371609,0.01,0.005,0.005,0.001,0.05,0.02,0.05,0.05
1.004177460397403,0.005,0.01,0.001,0.01,0.02,0.05,0.005,0.05
1.0041818117574735,0.005,0.01,0.01,0.001,0.005,0.05,0.05,0.05
1.0041821872325214,0.01,0.005,0.001,0.001,0.05,0.005,0.05,0.05
1.0041826949452046,0.005,0.01,0.001,0.005,0.02,0.005,0.005,0.05
1.00418515257164,0.005,0.01,0.01,0.005,0.02,0.05,0.05,0.05
1.0041971714781381,0.01,0.005,0.001,0.005,0.05,0.005,0.05,0.02
1.0042053844149017,0.005,0.005,0.005,0.001,0.05,0.05,0.02,0.005
1.0042059236402106,0.01,0.01,0.005,0.01,0.02,0.02,0.005,0.05
1.0042082198797844,0.005,0.01,0.001,0.005,0.005,0.05,0.02,0.05
1.0042100346622556,0.005,0.01,0.001,0.005,0.005,0.02,0.005,0.05
1.0042101777912427,0.01,0.01,0.01,0.005,0.05,0.05,0.05,0.05
1.004212345711749,0.01,0.01,0.01,0.001,0.05,0.005,0.05,0.005
1.0042147844527947,0.01,0.01,0.01,0.005,0.02,0.02,0.05,0.05
1.004218501013765,0.005,0.01,0.001,0.01,0.05,0.02,0.05,0.05
1.0042213130638844,0.005,0.005,0.001,0.005,0.005,0.05,0.05,0.02
1.0042290408963808,0.01,0.01,0.01,0.005,0.005,0.005,0.05,0.05
1.004236382695799,0.005,0.005,0.001,0.005,0.05,0.005,0.05,0.005
1.0042486613594028,0.01,0.01,0.001,0.01,0.02,0.02,0.05,0.02
1.004254931422416,0.01,0.005,0.001,0.005,0.005,0.02,0.05,0.05
1.004260610836876,0.01,0.01,0.001,0.01,0.05,0.005,0.02,0.05
1.0042632972915309,0.01,0.005,0.005,0.005,0.05,0.005,0.05,0.05
1.00426599352322,0.01,0.01,0.01,0.001,0.05,0.05,0.05,0.02
1.0042682000852765,0.005,0.01,0.001,0.01,0.05,0.005,0.005,0.05
1.0042732179052554,0.005,0.005,0.005,0.001,0.005,0.05,0.02,0.05
1.0042735688373343,0.01,0.005,0.005,0.001,0.05,0.005,0.05,0.05
1.004275362968524,0.01,0.005,0.001,0.005,0.05,0.02,0.05,0.05
1.0042844471557755,0.01,0.01,0.01,0.005,0.05,0.02,0.05,0.02
1.004286868104768,0.01,0.005,0.001,0.005,0.05,0.05,0.05,0.05
1.004292091089377,0.005,0.005,0.005,0.001,0.005,0.02,0.05,0.02
1.0042937643441243,0.01,0.01,0.005,0.005,0.05,0.05,0.05,0.02
1.0042937693474558,0.01,0.005,0.001,0.005,0.02,0.02,0.05,0.05
1.0043037727751456,0.005,0.01,0.005,0.005,0.02,0.05,0.05,0.02
1.0043044142984503,0.005,0.01,0.01,0.001,0.02,0.02,0.05,0.02
1.0043059257858626,0.01,0.01,0.005,0.001,0.05,0.05,0.02,0.05
1.0043096901068755,0.005,0.01,0.005,0.001,0.05,0.05,0.02,0.02
1.004309853182952,0.01,0.01,0.001,0.005,0.02,0.05,0.005,0.05
1.0043117803554629,0.01,0.01,0.01,0.001,0.02,0.02,0.05,0.005
1.0043167674180093,0.005,0.005,0.005,0.001,0.02,0.005,0.02,0.05
1.004318058344883,0.005,0.005,0.005,0.001,0.02,0.005,0.02,0.005
1.0043253622681498,0.005,0.005,0.005,0.001,0.05,0.005,0.02,0.05
1.0043307013284681,0.01,0.01,0.01,0.005,0.05,0.05,0.05,0.02
1.0043312634906179,0.01,0.01,0.001,0.01,0.05,0.05,0.005,0.05
1.0043408449578652,0.005,0.01,0.001,0.01,0.02,0.02,0.02,0.05
1.0043451631469766,0.005,0.01,0.001,0.005,0.05,0.05,0.05,0.05
1.00435437968787,0.01,0.01,0.005,0.005,0.005,0.005,0.05,0.05
1.004364709872123,0.01,0.01,0.01,0.01,0.02,0.005,0.05,0.05
1.0044005129003866,0.005,0.01,0.005,0.005,0.05,0.02,0.005,0.05
1.0044015698172077,0.005,0.01,0.001,0.01,0.05,0.02,0.02,0.05
1.0044015938192985,0.005,0.01,0.01,0.005,0.02,0.005,0.05,0.02
1.004403278590881,0.005,0.01,0.005,0.005,0.05,0.05,0.02,0.05
1.0044142249345887,0.005,0.005,0.001,0.005,0.05,0.02,0.05,0.02
1.0044143386213533,0.005,0.01,0.01,0.001,0.05,0.05,0.05,0.02
1.0044273433601942,0.005,0.01,0.001,0.01,0.05,0.05,0.05,0.05
1.0044319180175163,0.005,0.01,0.001,0.005,0.02,0.02,0.005,0.05
1.0044345044593996,0.01,0.01,0.01,0.005,0.05,0.02,0.02,0.05
1.0044416168260064,0.01,0.01,0.01,0.001,0.05,0.005,0.05,0.02
1.004454071766866,0.01,0.01,0.01,0.01,0.005,0.02,0.05,0.05
1.0044618394712603,0.01,0.01,0.01,0.001,0.02,0.05,0.05,0.05
1.004473083816126,0.005,0.005,0.005,0.005,0.02,0.005,0.05,0.05
1.0044740768659555,0.005,0.01,0.01,0.001,0.05,0.02,0.05,0.005
1.0044749850483756,0.01,0.01,0.005,0.001,0.005,0.02,0.05,0.05
1.0044823854327,0.01,0.01,0.01,0.005,0.02,0.005,0.02,0.05
1.0044836693816384,0.01,0.005,0.005,0.001,0.005,0.005,0.05,0.02
1.004489146317011,0.005,0.01,0.001,0.01,0.005,0.005,0.02,0.05
1.0044914058273444,0.01,0.01,0.005,0.005,0.005,0.02,0.02,0.05
1.0044917868669794,0.01,0.01,0.01,0.001,0.005,0.02,0.05,0.02
1.004497687153733,0.005,0.01,0.01,0.001,0.02,0.005,0.05,0.02
1.0044994402731946,0.01,0.01,0.01,0.005,0.02,0.02,0.05,0.02
1.004501212643372,0.01,0.01,0.001,0.01,0.005,0.005,0.005,0.05
1.00451136779472,0.01,0.01,0.001,0.005,0.05,0.005,0.005,0.02
1.0045132645176422,0.005,0.01,0.005,0.001,0.02,0.05,0.05,0.02
1.0045152847943635,0.005,0.01,0.001,0.001,0.05,0.05,0.005,0.02
1.0045211017804339,0.01,0.01,0.005,0.001,0.05,0.05,0.05,0.005
1.0045236362288825,0.01,0.01,0.001,0.01,0.005,0.02,0.05,0.05
1.004526009838237,0.01,0.005,0.005,0.001,0.02,0.005,0.05,0.02
1.0045292538622204,0.005,0.005,0.005,0.001,0.005,0.02,0.02,0.05
1.0045322943728165,0.01,0.01,0.005,0.001,0.05,0.02,0.05,0.02
1.004542702357017,0.01,0.01,0.005,0.01,0.02,0.005,0.05,0.02
1.0045517817939216,0.005,0.01,0.001,0.01,0.02,0.05,0.005,0.02
1.0045586193672262,0.005,0.01,0.001,0.005,0.05,0.005,0.05,0.05
1.004563263683118,0.01,0.005,0.001,0.001,0.05,0.02,0.02,0.05
1.0045686120092254,0.01,0.01,0.001,0.01,0.02,0.02,0.005,0.05
1.004573026266834,0.005,0.005,0.001,0.005,0.02,0.02,0.02,0.02
1.0045788119994257,0.005,0.01,0.005,0.001,0.005,0.05,0.05,0.05
1.0045833920755125,0.005,0.01,0.005,0.001,0.05,0.05,0.02,0.005
1.0045938869571687,0.005,0.01,0.001,0.005,0.005,0.05,0.05,0.02
1.0046042997553581,0.01,0.01,0.01,0.001,0.005,0.02,0.02,0.05
1.004604978383928,0.01,0.01,0.005,0.001,0.02,0.05,0.05,0.05
1.0046126453465267,0.01,0.005,0.005,0.001,0.02,0.02,0.05,0.02
1.0046133054964772,0.01,0.01,0.005,0.001,0.02,0.02,0.05,0.05
1.0046225211972284,0.01,0.005,0.005,0.001,0.05,0.02,0.05,0.005
1.004625756862378,0.01,0.01,0.005,0.005,0.05,0.02,0.05,0.02
1.004632925286567,0.01,0.005,0.005,0.001,0.05,0.05,0.05,0.005
1.0046385759727199,0.01,0.01,0.005,0.01,0.05,0.005,0.005,0.05
1.0046386480555367,0.01,0.01,0.01,0.005,0.02,0.005,0.05,0.02
1.004641861371488,0.005,0.01,0.005,0.001,0.02,0.005,0.05,0.005
1.004642625388454,0.005,0.005,0.005,0.005,0.05,0.005,0.05,0.05
1.0046433165279467,0.01,0.01,0.01,0.01,0.05,0.05,0.02,0.05
1.004648359842981,0.005,0.005,0.005,0.001,0.005,0.05,0.05,0.005
1.0046504189987133,0.005,0.01,0.005,0.001,0.05,0.02,0.05,0.005
1.0046506656352103,0.01,0.005,0.005,0.001,0.05,0.05,0.05,0.05
1.0046533577006176,0.005,0.01,0.005,0.001,0.02,0.02,0.02,0.05
1.004654458006838,0.01,0.01,0.001,0.005,0.05,0.05,0.005,0.05
1.0046555935587966,0.005,0.01,0.001,0.005,0.05,0.005,0.05,0.02
1.0046567684062835,0.005,0.01,0.01,0.001,0.02,0.02,0.05,0.005
1.0046607903227716,0.005,0.01,0.01,0.005,0.005,0.005,0.05,0.05
1.0046641665345322,0.01,0.005,0.005,0.001,0.02,0.05,0.05,0.05
1.0046653710916358,0.005,0.005,0.005,0.005,0.05,0.05,0.05,0.05
1.004670750669992,0.005,0.01,0.005,0.01,0.02,0.005,0.05,0.05
1.004694645022046,0.01,0.01,0.005,0.01,0.005,0.005,0.05,0.02
1.0046981578438594,0.01,0.01,0.005,0.005,0.02,0.02,0.02,0.05
1.0047102418617346,0.005,0.005,0.005,0.001,0.05,0.05,0.005,0.05
1.0047120923224218,0.005,0.005,0.01,0.001,0.05,0.005,0.05,0.05
1.0047163181263592,0.005,0.01,0.01,0.01,0.05,0.02,0.05,0.05
1.0047188646351697,0.01,0.005,0.01,0.001,0.05,0.02,0.05,0.05
1.0047201276183577,0.005,0.005,0.01,0.001,0.005,0.02,0.05,0.05
1.0047253564540302,0.005,0.01,0.001,0.01,0.02,0.005,0.02,0.05
1.0047268594489676,0.005,0.01,0.005,0.01,0.005,0.02,0.05,0.05
1.0047277397160324,0.01,0.01,0.005,0.001,0.05,0.05,0.05,0.02
1.004727934055669,0.005,0.005,0.001,0.01,0.05,0.05,0.005,0.05
1.0047294219943872,0.01,0.005,0.005,0.001,0.02,0.02,0.05,0.05
1.0047324337352193,0.01,0.01,0.01,0.005,0.02,0.02,0.02,0.05
1.004744120980561,0.005,0.005,0.005,0.001,0.005,0.02,0.02,0.02
1.0047450565631804,0.01,0.01,0.005,0.005,0.02,0.05,0.02,0.05
1.0047541495083334,0.005,0.01,0.005,0.001,0.02,0.02,0.02,0.005
1.0047551539906572,0.005,0.005,0.001,0.001,0.02,0.005,0.005,0.02
1.0047554396321738,0.005,0.01,0.01,0.01,0.02,0.05,0.05,0.05
1.0047589269306316,0.01,0.005,0.001,0.005,0.05,0.005,0.005,0.05
1.0047630180428886,0.005,0.005,0.001,0.01,0.02,0.05,0.05,0.05
1.004764834149664,0.01,0.01,0.001,0.01,0.02,0.05,0.02,0.05
1.00476785588521,0.01,0.01,0.005,0.01,0.02,0.05,0.02,0.05
1.0047783350162018,0.005,0.005,0.005,0.001,0.005,0.005,0.02,0.02
1.0047788778331161,0.005,0.01,0.001,0.005,0.02,0.05,0.02,0.02
1.0047795432310598,0.01,0.005,0.001,0.001,0.05,0.05,0.005,0.005
1.004781897342142,0.005,0.005,0.001,0.005,0.005,0.005,0.05,0.02
1.004782049160881,0.01,0.01,0.01,0.005,0.005,0.02,0.02,0.05
1.004784575766517,0.01,0.005,0.005,0.001,0.005,0.005,0.05,0.05
1.0047847415007722,0.01,0.01,0.005,0.001,0.05,0.02,0.02,0.05
1.0047863814969809,0.01,0.005,0.005,0.005,0.02,0.005,0.05,0.05
1.0047876575098047,0.01,0.01,0.001,0.01,0.02,0.005,0.02,0.05
1.0047898005017226,0.005,0.005,0.001,0.005,0.05,0.05,0.05,0.02
1.0047909080565594,0.01,0.005,0.001,0.001,0.005,0.05,0.05,0.05
1.0048139295876797,0.005,0.005,0.01,0.001,0.05,0.02,0.05,0.05
1.0048160654247607,0.01,0.01,0.005,0.001,0.05,0.05,0.02,0.02
1.004817151853124,0.01,0.005,0.005,0.001,0.005,0.02,0.05,0.02
1.0048255865349172,0.005,0.005,0.001,0.005,0.02,0.05,0.005,0.02
1.0048288407991537,0.01,0.01,0.01,0.001,0.02,0.02,0.05,0.02
1.0048298490978214,0.005,0.01,0.005,0.001,0.05,0.02,0.02,0.05
1.0048312756894027,0.01,0.005,0.001,0.001,0.02,0.02,0.02,0.02
1.0048408977217091,0.005,0.01,0.005,0.001,0.02,0.005,0.02,0.05
1.0048420535363596,0.01,0.01,0.01,0.001,0.005,0.005,0.05,0.005
1.0048441254379832,0.01,0.01,0.001,0.005,0.05,0.02,0.05,0.02
1.0048544627275906,0.01,0.005,0.005,0.001,0.05,0.005,0.05,0.02
1.0048602034471699,0.005,0.01,0.005,0.005,0.02,0.02,0.02,0.05
1.004866693820689,0.01,0.005,0.001,0.005,0.02,0.005,0.005,0.05
1.0048695951672824,0.01,0.01,0.001,0.005,0.02,0.05,0.05,0.02
1.0048699761344186,0.005,0.01,0.001,0.005,0.02,0.05,0.02,0.05
1.0048733293939622,0.005,0.01,0.01,0.001,0.005,0.005,0.05,0.05
1.0048756308068074,0.01,0.01,0.001,0.005,0.02,0.02,0.05,0.02
1.0048813912110721,0.005,0.01,0.01,0.001,0.005,0.05,0.05,0.02
1.0048827644399876,0.005,0.005,0.001,0.01,0.05,0.005,0.02,0.05
1.0048856049184356,0.005,0.005,0.005,0.001,0.05,0.02,0.02,0.05
1.00489040576745,0.005,0.01,0.01,0.01,0.005,0.02,0.05,0.05
1.0048919137094479,0.005,0.005,0.005,0.001,0.02,0.02,0.02,0.005
1.0048989823662662,0.01,0.01,0.01,0.001,0.05,0.02,0.05,0.005
1.0048999663851421,0.01,0.01,0.005,0.001,0.05,0.005,0.05,0.005
1.0049011386961668,0.01,0.01,0.01,0.001,0.005,0.05,0.02,0.05
1.0049060000527155,0.005,0.01,0.005,0.005,0.005,0.05,0.005,0.05
1.0049076055106247,0.005,0.01,0.005,0.01,0.05,0.02,0.05,0.05
1.0049129340385963,0.005,0.01,0.005,0.005,0.05,0.02,0.02,0.05
1.0049171647797555,0.01,0.005,0.005,0.001,0.05,0.02,0.02,0.02
1.0049211613136675,0.005,0.01,0.01,0.001,0.02,0.05,0.05,0.05
1.0049220232015759,0.005,0.005,0.005,0.005,0.02,0.05,0.05,0.05
1.0049286283384322,0.01,0.005,0.001,0.005,0.005,0.05,0.005,0.05
1.0049356936945095,0.005,0.01,0.005,0.01,0.005,0.02,0.005,0.05
1.0049376782993866,0.005,0.01,0.001,0.005,0.02,0.05,0.005,0.02
1.0049381971202915,0.005,0.005,0.005,0.001,0.05,0.005,0.02,0.02
1.0049404649888605,0.005,0.01,0.001,0.01,0.05,0.02,0.02,0.02
1.0049584763706798,0.01,0.01,0.001,0.005,0.02,0.05,0.02,0.05
1.0049634536924303,0.01,0.01,0.005,0.001,0.02,0.02,0.02,0.005
1.0049683612779179,0.01,0.01,0.001,0.005,0.05,0.005,0.05,0.05
1.0049854067112571,0.01,0.01,0.01,0.001,0.005,0.02,0.05,0.05
1.0049856529589951,0.005,0.01,0.001,0.001,0.05,0.05,0.005,0.05
1.0049871796008853,0.01,0.01,0.001,0.01,0.05,0.02,0.05,0.02
1.004989403900457,0.005,0.005,0.01,0.001,0.02,0.005,0.05,0.05
1.0049933387287167,0.005,0.01,0.005,0.001,0.005,0.02,0.02,0.05
1.004995318903326,0.01,0.01,0.005,0.005,0.005,0.05,0.005,0.05
1.00500297335876,0.005,0.01,0.005,0.001,0.02,0.02,0.05,0.02
1.0050030866981543,0.01,0.01,0.001,0.005,0.05,0.02,0.05,0.05
1.005016191664092,0.005,0.005,0.001,0.005,0.05,0.02,0.005,0.02
1.0050175374757688,0.01,0.01,0.01,0.01,0.005,0.05,0.02,0.05
1.0050177137055545,0.01,0.005,0.001,0.005,0.02,0.005,0.02,0.05
1.0050191454878865,0.005,0.01,0.001,0.005,0.05,0.02,0.05,0.02
1.005019399750789,0.005,0.01,0.001,0.001,0.05,0.02,0.02,0.02
1.0050216112894779,0.005,0.005,0.005,0.001,0.005,0.05,0.02,0.005
1.0050314207444115,0.01,0.01,0.001,0.005,0.05,0.05,0.02,0.02
1.0050409791247843,0.01,0.005,0.001,0.001,0.05,0.02,0.005,0.05
1.005041990788948,0.005,0.01,0.01,0.005,0.02,0.005,0.05,0.05
1.0050476650970024,0.01,0.005,0.005,0.001,0.02,0.005,0.02,0.05
1.0050522893148952,0.005,0.01,0.01,0.001,0.02,0.02,0.02,0.05
1.0050529678244784,0.005,0.005,0.001,0.005,0.005,0.005,0.02,0.02
1.0050542366833597,0.01,0.005,0.001,0.005,0.02,0.05,0.05,0.05
1.0050594391066556,0.005,0.005,0.001,0.01,0.05,0.005,0.05,0.05
1.0050783018007574,0.01,0.01,0.001,0.01,0.005,0.005,0.02,0.05
1.005085409012055,0.005,0.01,0.01,0.01,0.02,0.02,0.05,0.05
1.0050889555424136,0.005,0.005,0.001,0.005,0.05,0.05,0.02,0.02
1.0050962787091247,0.005,0.005,0.001,0.01,0.05,0.05,0.05,0.05
1.0051132587426754,0.01,0.01,0.01,0.005,0.005,0.005,0.02,0.05
1.0051151337362048,0.01,0.01,0.005,0.005,0.05,0.02,0.005,0.05
1.00512575062288,0.01,0.01,0.001,0.005,0.02,0.005,0.005,0.05
1.0051259528327867,0.005,0.005,0.001,0.01,0.005,0.02,0.02,0.05
1.00512921222385,0.01,0.01,0.01,0.005,0.02,0.05,0.02,0.05
1.005130939331742,0.01,0.01,0.01,0.001,0.005,0.05,0.05,0.005
1.0051310328592624,0.01,0.01,0.005,0.005,0.02,0.05,0.05,0.02
1.0051357186116334,0.005,0.005,0.001,0.005,0.02,0.02,0.005,0.02
1.0051368516196624,0.005,0.01,0.001,0.005,0.02,0.005,0.02,0.05
1.0051426002179713,0.01,0.01,0.005,0.001,0.02,0.02,0.05,0.02
1.0051458206094503,0.005,0.01,0.001,0.005,0.05,0.005,0.02,0.05
1.0051494936271366,0.01,0.01,0.005,0.001,0.005,0.02,0.05,0.02
1.0051496961251662,0.01,0.005,0.005,0.005,0.02,0.02,0.05,0.05
1.005161171987643,0.01,0.005,0.001,0.001,0.02,0.05,0.05,0.005
1.0051678076267434,0.005,0.01,0.01,0.005,0.05,0.05,0.05,0.02
1.005171685615976,0.005,0.005,0.005,0.001,0.005,0.02,0.02,0.005
1.0051731617966913,0.01,0.01,0.01,0.01,0.05,0.005,0.05,0.02
1.005174299708341,0.01,0.01,0.005,0.001,0.02,0.05,0.05,0.005
1.0051753304339115,0.005,0.01,0.005,0.001,0.02,0.005,0.05,0.02
1.005184213511562,0.01,0.005,0.001,0.005,0.02,0.05,0.05,0.02
1.005188098011428,0.01,0.01,0.01,0.001,0.005,0.05,0.05,0.05
1.005194696709541,0.005,0.01,0.001,0.001,0.02,0.05,0.05,0.05
1.0051967030945097,0.005,0.005,0.001,0.005,0.005,0.02,0.005,0.02
1.0052008079748413,0.005,0.005,0.005,0.005,0.05,0.005,0.05,0.02
1.0052012637314849,0.005,0.01,0.001,0.001,0.005,0.05,0.005,0.05
1.0052079679754942,0.005,0.01,0.005,0.001,0.005,0.05,0.02,0.05
1.0052100507404922,0.01,0.01,0.001,0.005,0.005,0.005,0.02,0.05
1.0052161133385165,0.005,0.01,0.005,0.01,0.02,0.02,0.05,0.02
1.0052218183490385,0.005,0.005,0.005,0.001,0.005,0.005,0.02,0.005
1.0052221512684165,0.01,0.01,0.001,0.005,0.05,0.02,0.005,0.05
1.005234009228224,0.005,0.01,0.005,0.01,0.05,0.05,0.02,0.05
1.00524130585668,0.01,0.01,0.005,0.01,0.05,0.02,0.05,0.02
1.005243630361428,0.005,0.005,0.005,0.001,0.005,0.02,0.005,0.05
1.0052443219717477,0.01,0.005,0.001,0.001,0.05,0.05,0.02,0.05
1.0052497163489997,0.005,0.01,0.005,0.005,0.05,0.02,0.05,0.02
1.0052526418002505,0.005,0.01,0.005,0.001,0.02,0.005,0.02,0.02
1.005255126850412,0.01,0.01,0.005,0.001,0.05,0.05,0.02,0.005
1.0052565336860886,0.01,0.005,0.001,0.01,0.05,0.05,0.05,0.05
1.0052565613229774,0.005,0.01,0.001,0.005,0.005,0.005,0.05,0.05
1.0052604022470963,0.01,0.005,0.01,0.001,0.02,0.02,0.05,0.05
1.005261260519528,0.01,0.005,0.001,0.005,0.02,0.02,0.02,0.05
1.0052636149827938,0.01,0.01,0.005,0.01,0.02,0.005,0.02,0.05
1.0052661834344543,0.01,0.01,0.005,0.01,0.005,0.005,0.02,0.05
1.0052665304255062,0.005,0.01,0.001,0.001,0.05,0.02,0.02,0.05
1.0052676680757306,0.01,0.01,0.005,0.001,0.05,0.005,0.05,0.02
1.0052678368627095,0.005,0.005,0.005,0.001,0.02,0.02,0.005,0.05
1.0052718791807993,0.005,0.005,0.005,0.001,0.05,0.02,0.005,0.05
1.0052759848380672,0.01,0.01,0.005,0.001,0.02,0.005,0.05,0.005
1.0052775623071706,0.01,0.01,0.001,0.005,0.02,0.05,0.02,0.02
1.0052776072997403,0.01,0.01,0.005,0.01,0.05,0.005,0.05,0.02
1.0052811676222293,0.01,0.01,0.001,0.01,0.02,0.005,0.005,0.05
1.0052832444857538,0.01,0.01,0.005,0.01,0.005,0.02,0.05,0.02
1.0052842716803854,0.005,0.005,0.001,0.005,0.05,0.05,0.005,0.02
1.0052847471437407,0.01,0.005,0.001,0.005,0.005,0.02,0.005,0.05
1.0052889235335682,0.01,0.01,0.005,0.005,0.02,0.005,0.02,0.05
1.0052941386377197,0.005,0.005,0.005,0.001,0.05,0.02,0.02,0.005
1.0052957326614353,0.01,0.005,0.005,0.001,0.005,0.02,0.05,0.05
1.0053029172206522,0.01,0.01,0.005,0.001,0.005,0.05,0.05,0.005
1.0053033840846965,0.005,0.01,0.001,0.01,0.005,0.05,0.05,0.05
1.005307906799483,0.005,0.01,0.001,0.005,0.02,0.02,0.05,0.02
1.005316981342964,0.01,0.005,0.005,0.001,0.02,0.005,0.05,0.005
1.0053187035099045,0.005,0.01,0.005,0.005,0.02,0.05,0.005,0.05
1.005319346699585,0.01,0.01,0.005,0.005,0.05,0.005,0.05,0.02
1.0053199683979528,0.01,0.005,0.005,0.005,0.005,0.02,0.05,0.05
1.0053225555762701,0.005,0.005,0.001,0.005,0.02,0.005,0.05,0.02
1.005328107431182,0.005,0.01,0.001,0.01,0.02,0.05,0.02,0.05
1.0053286061496636,0.005,0.01,0.01,0.005,0.005,0.02,0.05,0.02
1.0053306597438048,0.01,0.01,0.005,0.001,0.02,0.05,0.02,0.02
1.0053312863149069,0.005,0.01,0.01,0.005,0.005,0.05,0.05,0.05
1.0053346775639755,0.005,0.01,0.005,0.001,0.005,0.05,0.02,0.02
1.005334735592131,0.01,0.01,0.01,0.01,0.02,0.05,0.05,0.05
1.005336120052257,0.005,0.005,0.001,0.005,0.02,0.05,0.02,0.02
1.0053374021494341,0.005,0.01,0.001,0.001,0.05,0.05,0.02,0.02
1.0053401371612563,0.005,0.01,0.005,0.005,0.005,0.05,0.02,0.05
1.0053434709422986,0.01,0.01,0.01,0.01,0.005,0.02,0.02,0.05
1.0053485865733593,0.005,0.01,0.005,0.01,0.02,0.02,0.05,0.05
1.0053489125011195,0.005,0.005,0.001,0.01,0.05,0.02,0.05,0.05
1.005354842958869,0.01,0.01,0.01,0.01,0.05,0.02,0.02,0.05
1.005357236615242,0.005,0.01,0.001,0.005,0.05,0.005,0.005,0.05
1.0053577498406516,0.005,0.01,0.005,0.005,0.005,0.02,0.02,0.05
1.0053623711336213,0.005,0.01,0.01,0.005,0.005,0.005,0.05,0.02
1.0053629098143257,0.01,0.005,0.001,0.005,0.02,0.005,0.05,0.05
1.0053638137417744,0.01,0.01,0.005,0.01,0.02,0.02,0.02,0.05
1.0053749653312922,0.01,0.01,0.005,0.001,0.005,0.005,0.02,0.02
1.005375358580996,0.01,0.01,0.001,0.005,0.005,0.05,0.005,0.05
1.0053758410572518,0.005,0.01,0.01,0.005,0.005,0.02,0.02,0.05
1.0053801364915953,0.005,0.01,0.01,0.005,0.02,0.005,0.02,0.05
1.0053807066759939,0.01,0.01,0.001,0.005,0.005,0.02,0.05,0.02
1.0053813630273225,0.01,0.005,0.001,0.001,0.02,0.005,0.05,0.02
1.00538265136909,0.01,0.005,0.001,0.005,0.005,0.02,0.02,0.05
1.005395073307022,0.01,0.01,0.001,0.01,0.005,0.05,0.05,0.02
1.0054053034637551,0.005,0.01,0.01,0.001,0.005,0.02,0.02,0.05
1.0054058668117298,0.005,0.005,0.005,0.005,0.02,0.02,0.05,0.05
1.0054074964459732,0.01,0.01,0.01,0.001,0.02,0.05,0.05,0.005
1.0054093819347176,0.01,0.005,0.01,0.001,0.05,0.05,0.05,0.005
1.0054150382099594,0.005,0.005,0.005,0.005,0.05,0.02,0.05,0.05
1.005418878497164,0.005,0.01,0.01,0.001,0.005,0.05,0.02,0.02
1.0054197557840994,0.01,0.005,0.001,0.001,0.05,0.005,0.02,0.05
1.0054280003499294,0.01,0.005,0.001,0.01,0.05,0.05,0.005,0.05
1.0054280196021643,0.01,0.005,0.001,0.001,0.005,0.005,0.005,0.05
1.0054287967764377,0.01,0.005,0.001,0.005,0.005,0.05,0.05,0.05
1.005430858111438,0.01,0.01,0.01,0.005,0.005,0.005,0.05,0.02
1.0054372917895222,0.005,0.005,0.001,0.005,0.005,0.05,0.02,0.02
1.0054434516215645,0.01,0.005,0.005,0.001,0.05,0.005,0.02,0.05
1.005444780632066,0.005,0.01,0.005,0.01,0.05,0.02,0.02,0.05
1.0054506778269683,0.01,0.01,0.005,0.001,0.005,0.02,0.02,0.02
1.0054510276883952,0.01,0.01,0.005,0.001,0.005,0.005,0.05,0.005
1.0054616568802723,0.01,0.01,0.005,0.001,0.02,0.02,0.05,0.005
1.0054619289214668,0.005,0.005,0.001,0.005,0.005,0.05,0.005,0.02
1.0054622436001415,0.01,0.01,0.001,0.005,0.005,0.02,0.02,0.05
1.0054648009213252,0.005,0.01,0.005,0.01,0.02,0.05,0.02,0.05
1.0054687922005627,0.01,0.01,0.001,0.01,0.005,0.02,0.005,0.05
1.005471275485478,0.01,0.01,0.005,0.001,0.02,0.005,0.05,0.02
1.005471903952781,0.005,0.01,0.005,0.005,0.005,0.02,0.05,0.02
1.005476251596075,0.01,0.01,0.005,0.005,0.02,0.005,0.005,0.05
1.0054852839325203,0.01,0.005,0.01,0.001,0.005,0.005,0.05,0.05
1.0054895757636817,0.005,0.005,0.001,0.01,0.05,0.02,0.02,0.05
1.0054949737133119,0.01,0.005,0.001,0.005,0.05,0.02,0.02,0.05
1.0055012800151932,0.005,0.005,0.01,0.001,0.05,0.005,0.05,0.02
1.0055020934437666,0.005,0.005,0.005,0.001,0.02,0.02,0.02,0.02
1.0055037058533784,0.005,0.01,0.01,0.001,0.05,0.05,0.02,0.05
1.0055048049033457,0.005,0.01,0.005,0.005,0.05,0.005,0.05,0.02
1.0055064943897178,0.01,0.005,0.001,0.001,0.02,0.02,0.05,0.02
1.0055205972138885,0.005,0.005,0.005,0.001,0.05,0.005,0.005,0.05
1.00552188938978,0.005,0.01,0.005,0.005,0.02,0.005,0.02,0.05
1.0055224586022544,0.01,0.01,0.001,0.005,0.05,0.02,0.02,0.05
1.0055228533600233,0.01,0.01,0.005,0.005,0.005,0.02,0.05,0.02
1.005532169348136,0.005,0.005,0.001,0.01,0.05,0.05,0.02,0.05
1.0055382819733178,0.01,0.005,0.005,0.001,0.05,0.05,0.02,0.05
1.0055429922799624,0.005,0.01,0.001,0.01,0.02,0.005,0.05,0.02
1.0055430205231044,0.01,0.01,0.001,0.005,0.02,0.02,0.005,0.05
1.0055458802697248,0.005,0.005,0.001,0.005,0.005,0.02,0.05,0.02
1.005546966507099,0.005,0.005,0.005,0.001,0.02,0.05,0.02,0.02
